id,owner,secret,server,farm,title,ispublic,isfriend,isfamily,license,dateupload,datetaken,datetakengranularity,datetakenunknown,views,machine_tags,latitude,longitude,accuracy,context,place_id,woeid,geo_is_public,geo_is_contact,geo_is_friend,geo_is_family,url_o,height_o,width_o
30438227047,30438227047,88553830@N02,cf92587afe,1976,2,20181014_120921,1,0,0,0,1539511761,2018-10-14 12:09:21,0,0,32,file:md5sum=624ad3db3a286699709b5ea5e6b30150 file:sha1sig=6c3dcb094aa1c0e475b186b965df66713bdf8064,47.022072,12.688888,16,0,sDOIWrZQUL.ggEhz9w,12591741,1,0,0,0,https://live.staticflickr.com/1976/30438227047_efd0bcbc67_o.jpg,2160,3840
31162646498,31162646498,70008341@N00,749e4bd448,1960,2,Salm Hütte - Glocknerhaus 2018,1,0,0,2,1538413900,2018-08-31 08:49:02,0,0,88,,47.047658,12.722675,16,0,sDOIWrZQUL.ggEhz9w,12591741,1,0,0,0,https://live.staticflickr.com/1960/31162646498_9d7b17cebb_o.jpg,2904,4352
44315975104,44315975104,70008341@N00,caac7051b2,1942,2,Salm Hütte - Glocknerhaus 2018,1,0,0,2,1538413885,2018-08-31 08:47:52,0,0,76,,47.047633,12.722213,16,0,sDOIWrZQUL.ggEhz9w,12591741,1,0,0,0,https://live.staticflickr.com/1942/44315975104_b314acc158_o.jpg,2904,4352
44315973134,44315973134,70008341@N00,b8086b99d1,1937,2,Salm Hütte - Glocknerhaus 2018,1,0,0,2,1538413877,2018-08-31 08:47:36,0,0,76,,47.047591,12.721994,16,0,sDOIWrZQUL.ggEhz9w,12591741,1,0,0,0,https://live.staticflickr.com/1937/44315973134_581c2ba22a_o.jpg,2904,4352
44124544815,44124544815,70008341@N00,cf5cd24eb2,1922,2,Salm Hütte - Glocknerhaus 2018,1,0,0,2,1538413865,2018-08-31 08:45:15,0,0,106,,47.047094,12.720830,16,0,sDOIWrZQUL.ggEhz9w,12591741,1,0,0,0,https://live.staticflickr.com/1922/44124544815_97d374f5ff_o.jpg,2904,4352
44987390112,44987390112,70008341@N00,bcc5f8d55b,1972,2,Salm Hütte - Glocknerhaus 2018,1,0,0,2,1538413852,2018-08-31 08:45:01,0,0,68,,47.047069,12.720711,16,0,sDOIWrZQUL.ggEhz9w,12591741,1,0,0,0,https://live.staticflickr.com/1972/44987390112_b95f7fa40c_o.jpg,2831,4242
43172711290,43172711290,70008341@N00,58b3c3b97b,1940,2,Glorerhütte - Salmhütte 2018,1,0,0,2,1538217706,2018-08-30 19:49:54,0,0,163,,47.047502,12.720744,16,0,sDOIWrZQUL.ggEhz9w,12591741,1,0,0,0,https://live.staticflickr.com/1940/43172711290_ca6cbd105b_o.jpg,2904,4352
31111817428,31111817428,70008341@N00,3b41340128,1904,2,Glorerhütte - Salmhütte 2018,1,0,0,2,1538217619,2018-08-30 19:15:34,0,0,103,,47.048447,12.719127,16,0,sDOIWrZQUL.ggEhz9w,12591741,1,0,0,0,https://live.staticflickr.com/1904/31111817428_71ea399582_o.jpg,2904,4352
44984546321,44984546321,70008341@N00,b2f7a9753b,1953,2,Glorerhütte - Salmhütte 2018,1,0,0,2,1538217607,2018-08-30 19:14:08,0,0,169,,47.048519,12.719283,16,0,sDOIWrZQUL.ggEhz9w,12591741,1,0,0,0,https://live.staticflickr.com/1953/44984546321_af2d13643c_o.jpg,2904,4352
44984542671,44984542671,70008341@N00,47ef99d43d,1964,2,Glorerhütte - Salmhütte 2018,1,0,0,2,1538217591,2018-08-30 19:13:40,0,0,99,,47.048422,12.719469,16,0,sDOIWrZQUL.ggEhz9w,12591741,1,0,0,0,https://live.staticflickr.com/1964/44984542671_78852b0229_o.jpg,2904,4352
44984539171,44984539171,70008341@N00,fb7095f7df,1933,2,Glorerhütte - Salmhütte 2018,1,0,0,2,1538217575,2018-08-30 19:12:23,0,0,110,,47.048166,12.719733,16,0,sDOIWrZQUL.ggEhz9w,12591741,1,0,0,0,https://live.staticflickr.com/1933/44984539171_5977fe629a_o.jpg,2904,4352
44984536691,44984536691,70008341@N00,bb29ce4d49,1936,2,Glorerhütte - Salmhütte 2018,1,0,0,2,1538217563,2018-08-30 19:09:16,0,0,78,,47.047347,12.720611,16,0,sDOIWrZQUL.ggEhz9w,12591741,1,0,0,0,https://live.staticflickr.com/1936/44984536691_2eeea350a0_o.jpg,2904,4352
31111803978,31111803978,70008341@N00,c33a1322c2,1953,2,Glorerhütte - Salmhütte 2018,1,0,0,2,1538217550,2018-08-30 17:39:59,0,0,82,,47.047088,12.720713,16,0,sDOIWrZQUL.ggEhz9w,12591741,1,0,0,0,https://live.staticflickr.com/1953/31111803978_43f1ce6f25_o.jpg,2904,4352
31111801568,31111801568,70008341@N00,cb85038bba,1940,2,Glorerhütte - Salmhütte 2018,1,0,0,2,1538217537,2018-08-30 16:24:41,0,0,85,,47.047052,12.720727,16,0,sDOIWrZQUL.ggEhz9w,12591741,1,0,0,0,https://live.staticflickr.com/1940/31111801568_97ab28c37b_o.jpg,2904,4352
31111799278,31111799278,70008341@N00,a15ac215fc,1970,2,Glorerhütte - Salmhütte 2018,1,0,0,2,1538217525,2018-08-30 16:24:33,0,0,108,,47.047052,12.720727,16,0,sDOIWrZQUL.ggEhz9w,12591741,1,0,0,0,https://live.staticflickr.com/1970/31111799278_864d2bf8d1_o.jpg,2904,4352
31111796958,31111796958,70008341@N00,02fe871697,1922,2,Glorerhütte - Salmhütte 2018,1,0,0,2,1538217513,2018-08-30 16:23:50,0,0,181,,47.047050,12.720727,16,0,sDOIWrZQUL.ggEhz9w,12591741,1,0,0,0,https://live.staticflickr.com/1922/31111796958_7fe6c7bce0_o.jpg,2904,4352
31111794858,31111794858,70008341@N00,4c7d1b7f34,1963,2,Glorerhütte - Salmhütte 2018,1,0,0,2,1538217500,2018-08-30 16:22:43,0,0,88,,47.047050,12.720727,16,0,sDOIWrZQUL.ggEhz9w,12591741,1,0,0,0,https://live.staticflickr.com/1963/31111794858_6084f77d48_o.jpg,2904,4352
44984521001,44984521001,70008341@N00,86cece5400,1960,2,Glorerhütte - Salmhütte 2018,1,0,0,2,1538217489,2018-08-30 13:37:53,0,0,85,,47.047316,12.720611,16,0,sDOIWrZQUL.ggEhz9w,12591741,1,0,0,0,https://live.staticflickr.com/1960/44984521001_e872a8706d_o.jpg,2904,4352
31111789748,31111789748,70008341@N00,ba7423b108,1902,2,Glorerhütte - Salmhütte 2018,1,0,0,2,1538217478,2018-08-30 13:35:00,0,0,83,,47.047044,12.720680,16,0,sDOIWrZQUL.ggEhz9w,12591741,1,0,0,0,https://live.staticflickr.com/1902/31111789748_c4fc9a8633_o.jpg,2904,4352
31111787138,31111787138,70008341@N00,25ebab4ecb,1978,2,Glorerhütte - Salmhütte 2018,1,0,0,2,1538217467,2018-08-30 13:31:31,0,0,94,,47.047069,12.720702,16,0,sDOIWrZQUL.ggEhz9w,12591741,1,0,0,0,https://live.staticflickr.com/1978/31111787138_4e82a912f1_o.jpg,2904,4352
43172661430,43172661430,70008341@N00,f06dfc59cf,1969,2,Glorerhütte - Salmhütte 2018,1,0,0,2,1538217456,2018-08-30 10:34:09,0,0,72,,47.047058,12.720838,16,0,sDOIWrZQUL.ggEhz9w,12591741,1,0,0,0,https://live.staticflickr.com/1969/43172661430_e4724b9221_o.jpg,2904,4352
43172659240,43172659240,70008341@N00,688db45992,1947,2,Glorerhütte - Salmhütte 2018,1,0,0,2,1538217444,2018-08-30 10:32:34,0,0,394,,47.047094,12.720686,16,0,sDOIWrZQUL.ggEhz9w,12591741,1,0,0,0,https://live.staticflickr.com/1947/43172659240_cae05c29cb_o.jpg,2904,4352
43172657390,43172657390,70008341@N00,073088b49e,1953,2,Glorerhütte - Salmhütte 2018,1,0,0,2,1538217433,2018-08-30 10:31:16,0,0,71,,47.047144,12.720725,16,0,sDOIWrZQUL.ggEhz9w,12591741,1,0,0,0,https://live.staticflickr.com/1953/43172657390_c5142269c3_o.jpg,2904,4352
44984497891,44984497891,70008341@N00,a589341a14,1958,2,Glorerhütte - Salmhütte 2018,1,0,0,2,1538217408,2018-08-30 10:24:27,0,0,79,,47.047119,12.718450,16,0,sDOIWrZQUL.ggEhz9w,12591741,1,0,0,0,https://live.staticflickr.com/1958/44984497891_34fcb5e475_o.jpg,2904,4352
44984495221,44984495221,70008341@N00,63dcc49215,1943,2,Glorerhütte - Salmhütte 2018,1,0,0,2,1538217398,2018-08-30 10:24:18,0,0,80,,47.047119,12.718447,16,0,sDOIWrZQUL.ggEhz9w,12591741,1,0,0,0,https://live.staticflickr.com/1943/44984495221_6c519e3e20_o.jpg,2904,4352
44984492961,44984492961,70008341@N00,d4834c40f4,1903,2,Glorerhütte - Salmhütte 2018,1,0,0,2,1538217387,2018-08-30 10:24:02,0,0,104,,47.047222,12.718333,16,0,sDOIWrZQUL.ggEhz9w,12591741,1,0,0,0,https://live.staticflickr.com/1903/44984492961_80dd5cc02e_o.jpg,2320,6057
44984490421,44984490421,70008341@N00,4a421d6c00,1935,2,Glorerhütte - Salmhütte 2018,1,0,0,2,1538217376,2018-08-30 10:23:26,0,0,153,,47.047172,12.718280,16,0,sDOIWrZQUL.ggEhz9w,12591741,1,0,0,0,https://live.staticflickr.com/1935/44984490421_2e7e7ddf34_o.jpg,2904,4352
31111768918,31111768918,70008341@N00,0141b89d67,1946,2,Glorerhütte - Salmhütte 2018,1,0,0,2,1538217366,2018-08-30 10:16:32,0,0,71,,47.048463,12.715052,16,0,sDOIWrZQUL.ggEhz9w,12591741,1,0,0,0,https://live.staticflickr.com/1946/31111768918_15da99dd5b_o.jpg,2904,4352
31111765908,31111765908,70008341@N00,da7c34baee,1968,2,Glorerhütte - Salmhütte 2018,1,0,0,2,1538217356,2018-08-30 10:14:41,0,0,84,,47.048455,12.715063,16,0,sDOIWrZQUL.ggEhz9w,12591741,1,0,0,0,https://live.staticflickr.com/1968/31111765908_6237336d50_o.jpg,2904,4352
31111760338,31111760338,70008341@N00,2e92440bc9,1908,2,Glorerhütte - Salmhütte 2018,1,0,0,2,1538217336,2018-08-30 10:14:30,0,0,69,,47.048483,12.715027,16,0,sDOIWrZQUL.ggEhz9w,12591741,1,0,0,0,https://live.staticflickr.com/1908/31111760338_32d68383b7_o.jpg,2904,4352
44935934602,44935934602,70008341@N00,f45e265091,1973,2,Glorerhütte - Salmhütte 2018,1,0,0,2,1538217316,2018-08-30 10:11:51,0,0,78,,47.048461,12.713919,16,0,sDOIWrZQUL.ggEhz9w,12591741,1,0,0,0,https://live.staticflickr.com/1973/44935934602_142891ac5d_o.jpg,2904,4352
44073089945,44073089945,70008341@N00,214e996c84,1979,2,Glorerhütte - Salmhütte 2018,1,0,0,2,1538217303,2018-08-30 10:08:13,0,0,75,,47.047911,12.711952,16,0,sDOIWrZQUL.ggEhz9w,12591741,1,0,0,0,https://live.staticflickr.com/1979/44073089945_19e6cebc67_o.jpg,2904,4352
44073084355,44073084355,70008341@N00,d95d9cf7a6,1960,2,Glorerhütte - Salmhütte 2018,1,0,0,2,1538217288,2018-08-30 10:05:43,0,0,76,,47.047461,12.711627,16,0,sDOIWrZQUL.ggEhz9w,12591741,1,0,0,0,https://live.staticflickr.com/1960/44073084355_e1fb05552e_o.jpg,2904,4352
44073078455,44073078455,70008341@N00,a2be78c81f,1980,2,Glorerhütte - Salmhütte 2018,1,0,0,2,1538217272,2018-08-30 10:05:36,0,0,65,,47.047452,12.711619,16,0,sDOIWrZQUL.ggEhz9w,12591741,1,0,0,0,https://live.staticflickr.com/1980/44073078455_b6e934e06c_o.jpg,2904,4352
44073071765,44073071765,70008341@N00,09722d231e,1944,2,Glorerhütte - Salmhütte 2018,1,0,0,2,1538217254,2018-08-30 10:04:54,0,0,104,,47.047405,12.711463,16,0,sDOIWrZQUL.ggEhz9w,12591741,1,0,0,0,https://live.staticflickr.com/1944/44073071765_4959d42c16_o.jpg,2904,4352
44073068215,44073068215,70008341@N00,626d1a07c3,1966,2,Glorerhütte - Salmhütte 2018,1,0,0,2,1538217240,2018-08-30 10:04:46,0,0,75,,47.047402,12.711413,16,0,sDOIWrZQUL.ggEhz9w,12591741,1,0,0,0,https://live.staticflickr.com/1966/44073068215_4fe58b6fc4_o.jpg,2904,4352
43172620820,43172620820,70008341@N00,95695f1650,1954,2,Glorerhütte - Salmhütte 2018,1,0,0,2,1538217226,2018-08-30 10:04:06,0,0,74,,47.047305,12.711130,16,0,sDOIWrZQUL.ggEhz9w,12591741,1,0,0,0,https://live.staticflickr.com/1954/43172620820_ff8b9a9d2c_o.jpg,2904,4352
31111725588,31111725588,70008341@N00,abfda405f7,1913,2,Glorerhütte - Salmhütte 2018,1,0,0,2,1538217193,2018-08-30 10:00:14,0,0,85,,47.046591,12.711205,16,0,sDOIWrZQUL.ggEhz9w,12591741,1,0,0,0,https://live.staticflickr.com/1913/31111725588_739373229a_o.jpg,2904,4352
30048569777,30048569777,70008341@N00,1417a8687e,1940,2,Glorerhütte - Salmhütte 2018,1,0,0,2,1538217176,2018-08-30 09:58:02,0,0,85,,47.046052,12.711169,16,0,sDOIWrZQUL.ggEhz9w,12591741,1,0,0,0,https://live.staticflickr.com/1940/30048569777_a6c1d11a0b_o.jpg,2904,4352
30048567087,30048567087,70008341@N00,bc0d4241fc,1959,2,Glorerhütte - Salmhütte 2018,1,0,0,2,1538217161,2018-08-30 09:57:44,0,0,63,,47.045958,12.711202,16,0,sDOIWrZQUL.ggEhz9w,12591741,1,0,0,0,https://live.staticflickr.com/1959/30048567087_859ce422d8_o.jpg,2904,4352
30048565427,30048565427,70008341@N00,0383079ea1,1947,2,Glorerhütte - Salmhütte 2018,1,0,0,2,1538217151,2018-08-30 09:53:25,0,0,70,,47.044894,12.711727,16,0,sDOIWrZQUL.ggEhz9w,12591741,1,0,0,0,https://live.staticflickr.com/1947/30048565427_70e3bc5080_o.jpg,2904,4352
30048563117,30048563117,70008341@N00,c470b1d004,1945,2,Glorerhütte - Salmhütte 2018,1,0,0,2,1538217137,2018-08-30 09:53:14,0,0,68,,47.044855,12.711772,16,0,sDOIWrZQUL.ggEhz9w,12591741,1,0,0,0,https://live.staticflickr.com/1945/30048563117_8120bfe36d_o.jpg,2904,4352
30048560877,30048560877,70008341@N00,c7656df46a,1933,2,Glorerhütte - Salmhütte 2018,1,0,0,2,1538217123,2018-08-30 09:50:36,0,0,82,,47.043647,12.712013,16,0,sDOIWrZQUL.ggEhz9w,12591741,1,0,0,0,https://live.staticflickr.com/1933/30048560877_629cc7ff6c_o.jpg,2904,4352
43172600270,43172600270,70008341@N00,5fb587f1ac,1931,2,Glorerhütte - Salmhütte 2018,1,0,0,2,1538217111,2018-08-30 09:45:06,0,0,85,,47.042438,12.714411,16,0,sDOIWrZQUL.ggEhz9w,12591741,1,0,0,0,https://live.staticflickr.com/1931/43172600270_71e6dfdb54_o.jpg,2904,4352
43172597440,43172597440,70008341@N00,e0561a8d5b,1957,2,Glorerhütte - Salmhütte 2018,1,0,0,2,1538217092,2018-08-30 09:45:02,0,0,61,,47.042427,12.714444,16,0,sDOIWrZQUL.ggEhz9w,12591741,1,0,0,0,https://live.staticflickr.com/1957/43172597440_c5d1c56e7a_o.jpg,2904,4352
44935870382,44935870382,70008341@N00,e407dda643,1904,2,Glorerhütte - Salmhütte 2018,1,0,0,2,1538217060,2018-08-30 09:40:01,0,0,87,,47.041769,12.715694,16,0,sDOIWrZQUL.ggEhz9w,12591741,1,0,0,0,https://live.staticflickr.com/1904/44935870382_63f4df2823_o.jpg,2904,4352
31111698328,31111698328,70008341@N00,338ff4d503,1905,2,Glorerhütte - Salmhütte 2018,1,0,0,2,1538217040,2018-08-30 09:38:14,0,0,76,,47.041680,12.715933,16,0,sDOIWrZQUL.ggEhz9w,12591741,1,0,0,0,https://live.staticflickr.com/1905/31111698328_8c845ac757_o.jpg,2904,4352
31111696908,31111696908,70008341@N00,8f451022cb,1953,2,Glorerhütte - Salmhütte 2018,1,0,0,2,1538217030,2018-08-30 09:29:08,0,0,90,,47.040775,12.717244,16,0,sDOIWrZQUL.ggEhz9w,12591741,1,0,0,0,https://live.staticflickr.com/1953/31111696908_8041211110_o.jpg,2904,4352
31111695048,31111695048,70008341@N00,0a4d282379,1911,2,Glorerhütte - Salmhütte 2018,1,0,0,2,1538217019,2018-08-30 09:28:58,0,0,75,,47.040697,12.717250,16,0,sDOIWrZQUL.ggEhz9w,12591741,1,0,0,0,https://live.staticflickr.com/1911/31111695048_6db252622d_o.jpg,2904,4352
31111692998,31111692998,70008341@N00,cfa6c9ec3f,1902,2,Glorerhütte - Salmhütte 2018,1,0,0,2,1538217004,2018-08-30 09:20:56,0,0,92,,47.037994,12.716255,16,0,sDOIWrZQUL.ggEhz9w,12591741,1,0,0,0,https://live.staticflickr.com/1902/31111692998_2b88b5f3cb_o.jpg,2904,4352
44265248864,44265248864,70008341@N00,4aaa19b410,1951,2,Glorerhütte - Salmhütte 2018,1,0,0,2,1538216993,2018-08-30 09:10:15,0,0,70,,47.034124,12.717300,16,0,sDOIWrZQUL.ggEhz9w,12591741,1,0,0,0,https://live.staticflickr.com/1951/44265248864_5f2b108336_o.jpg,2904,4352
44265246724,44265246724,70008341@N00,b85bb40342,1955,2,Glorerhütte - Salmhütte 2018,1,0,0,2,1538216983,2018-08-30 09:06:14,0,0,66,,47.032316,12.718663,16,0,sDOIWrZQUL.ggEhz9w,12591741,1,0,0,0,https://live.staticflickr.com/1955/44265246724_33b52a4d89_o.jpg,2904,4352
44265242904,44265242904,70008341@N00,f26fe123e1,1974,2,Glorerhütte - Salmhütte 2018,1,0,0,2,1538216966,2018-08-30 09:05:52,0,0,75,,47.032158,12.718430,16,0,sDOIWrZQUL.ggEhz9w,12591741,1,0,0,0,https://live.staticflickr.com/1974/44265242904_4e9db55fea_o.jpg,2904,4352
44265239484,44265239484,70008341@N00,da7235e76e,1937,2,Glorerhütte - Salmhütte 2018,1,0,0,2,1538216952,2018-08-30 09:03:11,0,0,86,,47.031302,12.716280,16,0,sDOIWrZQUL.ggEhz9w,12591741,1,0,0,0,https://live.staticflickr.com/1937/44265239484_31aa128cce_o.jpg,2904,4352
44212972364,44212972364,70008341@N00,6e84847a1f,1955,2,Elberfelder Hütte - Glorer Hütte 2018,1,0,0,2,1537985069,2018-08-29 16:15:41,0,0,153,,47.031083,12.715413,16,0,sDOIWrZQUL.ggEhz9w,12591741,1,0,0,0,https://live.staticflickr.com/1955/44212972364_a1f9edc288_o.jpg,2904,4352
44021148795,44021148795,70008341@N00,249f756ea0,1973,2,Elberfelder Hütte - Glorer Hütte 2018,1,0,0,2,1537985049,2018-08-29 16:14:08,0,0,124,,47.030547,12.715077,16,0,sDOIWrZQUL.ggEhz9w,12591741,1,0,0,0,https://live.staticflickr.com/1973/44021148795_91b08f1a81_o.jpg,2904,4352
43120718360,43120718360,70008341@N00,fc80655d93,1967,2,Elberfelder Hütte - Glorer Hütte 2018,1,0,0,2,1537985032,2018-08-29 16:10:18,0,0,108,,47.029422,12.714166,16,0,sDOIWrZQUL.ggEhz9w,12591741,1,0,0,0,https://live.staticflickr.com/1967/43120718360_c0b74956b9_o.jpg,2904,4352
44021135065,44021135065,70008341@N00,2913b9206f,1919,2,Elberfelder Hütte - Glorer Hütte 2018,1,0,0,2,1537985014,2018-08-29 15:42:57,0,0,94,,47.024377,12.711088,16,0,sDOIWrZQUL.ggEhz9w,12591741,1,0,0,0,https://live.staticflickr.com/1919/44021135065_7b1c8e3cab_o.jpg,2904,4352
44933641271,44933641271,70008341@N00,6a7c4442ed,1962,2,Elberfelder Hütte - Glorer Hütte 2018,1,0,0,2,1537984998,2018-08-29 15:08:23,0,0,67,,47.017830,12.707722,16,0,sDOIWrZQUL.ggEhz9w,12591741,1,0,0,0,https://live.staticflickr.com/1962/44933641271_7d660c9d64_o.jpg,2904,4352
44021125075,44021125075,70008341@N00,ee44f798e1,1931,2,Elberfelder Hütte - Glorer Hütte 2018,1,0,0,2,1537984983,2018-08-29 15:00:03,0,0,81,,47.015677,12.711030,16,0,sDOIWrZQUL.ggEhz9w,12591741,1,0,0,0,https://live.staticflickr.com/1931/44021125075_d055fdc456_o.jpg,2904,4352
44883746402,44883746402,70008341@N00,501cfc5400,1907,2,Elberfelder Hütte - Glorer Hütte 2018,1,0,0,2,1537984966,2018-08-29 14:54:09,0,0,81,,47.014877,12.714486,16,0,sDOIWrZQUL.ggEhz9w,12591741,1,0,0,0,https://live.staticflickr.com/1907/44883746402_ce1cf21719_o.jpg,2904,4352
44883741622,44883741622,70008341@N00,e3450a9b45,1922,2,Elberfelder Hütte - Glorer Hütte 2018,1,0,0,2,1537984949,2018-08-29 14:41:36,0,0,74,,47.015322,12.721838,16,0,sDOIWrZQUL.ggEhz9w,12591741,1,0,0,0,https://live.staticflickr.com/1922/44883741622_b93d0e0ae7_o.jpg,2904,4352
43120704260,43120704260,70008341@N00,c88758e657,1933,2,Elberfelder Hütte - Glorer Hütte 2018,1,0,0,2,1537984929,2018-08-29 14:41:11,0,0,78,,47.015325,12.721838,16,0,sDOIWrZQUL.ggEhz9w,12591741,1,0,0,0,https://live.staticflickr.com/1933/43120704260_0b4e556fe6_o.jpg,2904,4352
43126889035,43126889035,141011284@N03,bb5b8b7c84,1808,2,Osttirol 2018,1,0,0,0,1534262991,2018-08-09 13:51:14,0,0,82,,47.004538,12.652505,16,0,GftvUXBTUrpyL069uQ,20095276,1,0,0,0,https://live.staticflickr.com/1808/43126889035_dcd3195918_o.jpg,1330,2000
43314036984,43314036984,141011284@N03,0a87acb8ff,1791,2,Osttirol 2018,1,0,0,0,1534262991,2018-08-09 14:02:58,0,0,62,,47.004791,12.654241,16,0,GftvUXBTUrpyL069uQ,20095276,1,0,0,0,https://live.staticflickr.com/1791/43314036984_08558e6e41_o.jpg,1330,2000
26313200258,26313200258,30883793@N06,736c7d4712,4674,5,"Kals, Georgskirche, St. Georg´",1,0,0,0,1518276373,2018-02-04 10:36:34,0,0,570,,47.006897,12.643611,16,0,VkGsWbRUV7qlQzM,550779,1,0,0,0,https://live.staticflickr.com/4674/26313200258_3bf1b03fe9_o.jpg,3332,4438
40186294351,40186294351,30883793@N06,3b3826093e,4657,5,"Kals, Glor Berg",1,0,0,0,1518276373,2018-02-04 13:41:01,0,0,515,,47.008919,12.669666,16,0,sDOIWrZQUL.ggEhz9w,12591741,1,0,0,0,https://live.staticflickr.com/4657/40186294351_fe87c1e0b6_o.jpg,3121,4681
40186293021,40186293021,30883793@N06,96c530379b,4743,5,"Kals, Glor Berg",1,0,0,0,1518276374,2018-02-04 13:42:32,0,0,863,,47.008897,12.670191,16,0,sDOIWrZQUL.ggEhz9w,12591741,1,0,0,0,https://live.staticflickr.com/4743/40186293021_db81957e3d_o.jpg,3371,4489
39685011691,39685011691,30240668@N06,0dafb23351,4697,5,,1,0,0,0,1515938693,2018-01-10 17:26:35,0,1,3462,,47.013568,12.721620,16,0,sDOIWrZQUL.ggEhz9w,12591741,1,0,0,0,https://live.staticflickr.com/4697/39685011691_04bf94e4fb_o.jpg,1608,1069
39603735952,39603735952,30240668@N06,9671a103db,4766,5,,1,0,0,0,1515688087,2018-01-10 17:29:57,0,1,3248,,47.008601,12.644727,15,0,GftvUXBTUrpyL069uQ,20095276,1,0,0,0,https://live.staticflickr.com/4766/39603735952_18e8f68698_o.jpg,1040,1558
38719538925,38719538925,30240668@N06,9af6a7f9c4,4606,5,,1,0,0,0,1515602217,2018-01-10 17:27:33,0,1,2754,,47.015295,12.720955,16,0,sDOIWrZQUL.ggEhz9w,12591741,1,0,0,0,https://live.staticflickr.com/4606/38719538925_0337b54ca3_o.jpg,1027,1538
31995194484,31995194484,30883793@N06,83ee2b0942,2108,3,Glocknermassiv,1,0,0,0,1486823728,2017-02-06 17:10:18,0,0,1054,,47.007672,12.637250,16,0,Fs9PnS9UV7vfh6s,551427,1,0,0,0,https://live.staticflickr.com/2108/31995194484_ce20066af4_o.jpg,2736,5472
32023488423,32023488423,30883793@N06,6e1099c45a,2285,3,"Osttiroler Schuppen, old shed in Osttirol",1,0,0,0,1486823727,2017-02-09 15:41:27,0,0,848,,47.015016,12.641336,16,0,Fs9PnS9UV7vfh6s,551427,1,0,0,0,https://live.staticflickr.com/2285/32023488423_2cd661b011_o.jpg,3648,4864
32714563881,32714563881,30883793@N06,785734e0d7,394,1,Tirol im Winter,1,0,0,0,1486823727,2017-02-09 15:56:15,0,0,1114,,47.011852,12.639877,16,0,Fs9PnS9UV7vfh6s,551427,1,0,0,0,https://live.staticflickr.com/394/32714563881_e75f064515_o.jpg,3648,3648
31963741473,31963741473,23707333@N00,9f5efe1c91,457,1,"Ködnitztal, Austrian Alps",1,0,0,0,1486538176,2016-09-22 12:18:18,0,0,93,,47.021626,12.688586,16,0,sDOIWrZQUL.ggEhz9w,12591741,1,0,0,0,https://live.staticflickr.com/457/31963741473_7fd4d979d3_o.jpg,2416,3536
32063433601,32063433601,148854598@N08,c560ba956a,542,1,Kals-felvonó beszállásra kész,1,0,0,0,1483874024,2012-07-04 08:03:37,0,0,16,,47.005989,12.640414,16,0,VkGsWbRUV7qlQzM,550779,1,0,0,0,https://live.staticflickr.com/542/32063433601_6f545c135c_o.jpg,768,1024
31806521320,31806521320,148854598@N08,cc19807ff3,318,1,Kals házai között,1,0,0,0,1483874029,2012-07-04 10:38:03,0,0,24,,47.007328,12.637399,16,0,VkGsWbRUV7qlQzM,550779,1,0,0,0,https://live.staticflickr.com/318/31806521320_1ae4c97c69_o.jpg,768,1024
32143561196,32143561196,148854598@N08,588e7aa432,601,1,Kals házai között,1,0,0,0,1483874029,2012-07-04 10:47:37,0,0,24,,47.008411,12.637892,16,0,uDgEnthUV7qXDhM,550642,1,0,0,0,https://live.staticflickr.com/601/32143561196_6e0c393a85_o.jpg,768,1024
31037913672,31037913672,125915412@N06,f6821d4ac4,5657,6,"Rando ""Lucknerhaus Tour""",1,0,0,0,1479842914,2016-08-07 18:03:38,0,0,55,,47.028258,12.710837,16,0,sDOIWrZQUL.ggEhz9w,12591741,1,0,0,0,https://live.staticflickr.com/5657/31037913672_9a01a8eae8_o.jpg,1354,2031
31145423786,31145423786,125915412@N06,6a9367d75b,5699,6,"Rando ""Lucknerhaus Tour""",1,0,0,0,1479842863,2016-08-07 18:01:38,0,0,53,,47.029121,12.711638,16,0,sDOIWrZQUL.ggEhz9w,12591741,1,0,0,0,https://live.staticflickr.com/5699/31145423786_9dcc881df9_o.jpg,1152,2048
30374098333,30374098333,125915412@N06,140a083817,5593,6,"Rando ""Lucknerhaus Tour""",1,0,0,0,1479842810,2016-08-07 17:59:53,0,0,46,,47.029305,12.711684,16,0,sDOIWrZQUL.ggEhz9w,12591741,1,0,0,0,https://live.staticflickr.com/5593/30374098333_c67105fc82_o.jpg,1365,2048
